date,state,totalcases,conf_cases,prob_cases,newcase,pnew_case,totdeath,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
"Monday, June 21, 2021",CT,348757,319132,29625,32,4,8268,6795,1473,-2,-2,6/22/21 14:36,Agree,Agree
"Monday, June 21, 2021",DC,49262,,,7,0,1141,,,0,0,6/21/21 0:00,,
"Monday, June 21, 2021",DE,109564,101969,7595,8,2,1683,1539,144,-8,0,6/22/21 14:36,Agree,Agree
"Monday, June 21, 2021",MA,709443,663299,46144,48,0,17976,17612,364,5,0,6/22/21 14:36,Agree,Agree
"Monday, June 21, 2021",MD,461828,,,31,0,9715,9498,217,4,0,6/22/21 14:36,N/A,Agree
"Monday, June 21, 2021",ME,68844,50340,18504,18,8,854,824,30,0,0,6/22/21 14:36,Agree,Agree
"Monday, June 21, 2021",NH,99329,,,25,0,1367,,,0,0,6/21/21 0:00,Not agree,Not agree
"Monday, June 21, 2021",NJ,1021308,891483,129825,126,0,26377,23687,2690,3,0,6/22/21 14:36,Agree,Agree
"Monday, June 21, 2021",NY,1156227,,,55,0,19906,,,4,0,6/22/21 14:36,Not agree,Not agree
"Monday, June 21, 2021",NYC,954146,786641,167505,143,29,33389,28296,5093,16,9,6/21/21 0:00,Agree,Agree
"Monday, June 21, 2021",RI,151963,,,12,0,2729,,,0,0,12/3/21 13:45,Not agree,N/A
"Monday, June 21, 2021",VT,22787,,,2,0,249,,,0,0,6/23/21 0:00,Not agree,Not agree
"Monday, June 22, 2020",CT,45782,43820,1962,27,9,4263,3403,860,3,1,6/23/20 14:28,Agree,Agree
"Monday, June 22, 2020",DC,10058,,,38,0,535,,,2,0,6/23/20 14:28,,
"Monday, June 22, 2020",DE,10981,10060,921,47,0,504,446,58,69,33,6/24/20 0:00,Agree,Agree
"Monday, June 22, 2020",MA,102469,,,136,,7960,7760,200,21,0,6/24/20 0:00,Agree,Agree
"Monday, June 22, 2020",MD,65007,,,404,0,3203,3073,130,16,0,6/24/20 0:00,N/A,Agree
"Monday, June 22, 2020",ME,2971,2640,331,14,3,102,102,0,0,0,6/23/20 14:28,Agree,Agree
"Monday, June 22, 2020",NH,5558,,,14,0,339,,,0,0,6/23/20 14:28,Not agree,Not agree
"Monday, June 22, 2020",NJ,170194,,,305,32,12895,12895,0,25,0,6/22/20 0:00,Not agree,Agree
"Monday, June 22, 2020",NY,175747,,,257,0,8613,,,7,0,6/23/20 14:28,Not agree,Not agree
"Monday, June 22, 2020",NYC,215354,210553,4801,219,16,22815,18254,4561,18,1,6/20/20 0:00,Agree,Agree
"Monday, June 22, 2020",RI,16349,,,30,0,945,,,2,0,12/3/21 13:45,Not agree,N/A
"Monday, June 22, 2020",VT,1072,,,4,0,55,,,0,0,6/24/20 0:00,Not agree,Not agree
"Monday, June 28, 2021",CT,349261,319590,29671,49,6,8276,6805,1471,1,1,6/29/21 14:25,Agree,Agree
"Monday, June 28, 2021",DC,49333,,,10,0,1141,,,0,0,6/29/21 14:25,,
"Monday, June 28, 2021",DE,109700,102090,7610,18,0,1694,1549,145,0,0,6/29/21 14:25,Agree,Agree
"Monday, June 28, 2021",MA,709810,663666,46144,41,0,17992,17628,364,2,0,6/29/21 14:25,Agree,Agree
"Monday, June 28, 2021",MD,462217,,,73,0,9740,9523,217,3,0,6/29/21 14:25,N/A,Agree
"Monday, June 28, 2021",ME,69021,50485,18536,45,17,858,827,31,0,0,6/29/21 14:25,Agree,Agree
"Monday, June 28, 2021",NH,99455,,,18,16,1371,,,0,1,6/29/21 14:25,Not agree,Not agree
"Monday, June 28, 2021",NJ,1022978,892714,130264,148,45,26438,23740,2698,1,0,6/29/21 14:25,Agree,Agree
"Monday, June 28, 2021",NY,1157238,,,134,0,19927,,,2,0,6/29/21 14:25,Not agree,Not agree
"Monday, June 28, 2021",NYC,955439,787657,167782,160,26,33416,28322,5094,2,1,6/29/21 14:25,Agree,Agree
"Monday, June 28, 2021",RI,152088,,,8,0,2733,,,0,0,12/3/21 13:45,Not agree,N/A
"Monday, June 28, 2021",VT,22815,,,3,0,249,,,0,0,6/30/21 0:00,Not agree,Not agree
"Monday, June 29, 2020",CT,46362,44384,1978,59,-1,4320,3451,869,4,1,6/30/20 15:27,Agree,Agree
"Monday, June 29, 2020",DC,10292,,,44,0,551,,,1,0,6/30/20 15:27,,
"Monday, June 29, 2020",DE,11688,10765,923,80,0,507,449,58,0,0,7/1/20 0:00,Agree,Agree
"Monday, June 29, 2020",MA,103628,103628,,89,,8111,7911,200,16,0,7/1/20 0:00,Agree,Agree
"Monday, June 29, 2020",MD,67559,,,305,0,3303,3169,134,17,2,7/1/20 0:00,N/A,Agree
"Monday, June 29, 2020",ME,3252,2892,360,31,0,105,104,1,0,0,6/30/20 15:27,Agree,Agree
"Monday, June 29, 2020",NH,5760,,,13,0,367,,,0,0,6/30/20 15:27,Not agree,Not agree
"Monday, June 29, 2020",NJ,172245,,,133,43,14992,13138,1854,17,0,6/29/20 0:00,Not agree,Agree
"Monday, June 29, 2020",NY,177991,,,202,0,8673,,,6,0,6/30/20 15:27,Not agree,Not agree
"Monday, June 29, 2020",NYC,217605,212711,4894,218,12,22942,18374,4568,16,4,6/27/20 0:00,Agree,Agree
"Monday, June 29, 2020",RI,16694,,,16,0,972,,,6,0,12/3/21 13:45,Not agree,N/A
"Monday, June 29, 2020",VT,1103,,,3,0,55,,,0,0,7/1/20 0:00,Not agree,Not agree
"Monday, June 7, 2021",CT,348088,318627,29461,67,4,8253,6783,1470,7,1,6/8/21 15:05,Agree,Agree
"Monday, June 7, 2021",DC,49110,,,14,0,1136,,,0,0,6/8/21 15:05,,
"Monday, June 7, 2021",DE,109167,101647,7520,41,3,1677,1534,143,0,0,6/8/21 15:05,Agree,Agree
"Monday, June 7, 2021",MA,708195,662243,45952,112,23,17915,17552,363,4,0,6/8/21 15:05,Agree,Agree
"Monday, June 7, 2021",MD,460737,,,78,0,9653,9438,215,4,1,6/8/21 15:05,N/A,Agree
"Monday, June 7, 2021",ME,68332,49983,18349,70,44,840,812,28,1,0,6/8/21 15:05,Agree,Agree
"Monday, June 7, 2021",NH,98941,,,22,0,1357,,,2,0,6/8/21 15:05,Not agree,Not agree
"Monday, June 7, 2021",NJ,1018112,889108,129004,208,27,26285,23607,2678,6,0,6/8/21 15:05,Agree,Agree
"Monday, June 7, 2021",NY,1153515,,,293,0,19835,,,5,0,6/8/21 15:05,Not agree,Not agree
"Monday, June 7, 2021",NYC,951244,784382,166862,260,18,33308,28225,5083,11,-1,6/8/21 15:05,Agree,Agree
"Monday, June 7, 2021",RI,151639,,,9,0,2724,,,0,0,12/3/21 13:45,Not agree,N/A
"Monday, June 7, 2021",VT,22715,,,4,0,249,,,0,0,6/9/21 0:00,Not agree,Not agree
"Monday, June 8, 2020",CT,44092,42017,2075,124,2,4084,3239,845,13,3,6/9/20 16:49,Agree,Agree
"Monday, June 8, 2020",DC,9389,,,57,0,491,,,2,0,6/9/20 16:49,,
"Monday, June 8, 2020",DE,10202,9308,894,53,2,410,386,24,12,0,6/10/20 0:00,Agree,Agree
"Monday, June 8, 2020",MA,99755,,,193,,7557,7359,198,38,0,6/10/20 0:00,Agree,Agree
"Monday, June 8, 2020",MD,58904,,,500,0,2922,2796,126,24,2,6/10/20 0:00,N/A,Agree
"Monday, June 8, 2020",ME,2588,2305,283,18,8,99,99,0,0,0,6/9/20 16:49,Agree,Agree
"Monday, June 8, 2020",NH,5079,,,36,0,286,,,0,0,6/9/20 16:49,Not agree,Not agree
"Monday, June 8, 2020",NJ,164988,,,348,15,12214,12214,0,38,0,6/8/20 0:00,Not agree,Agree
"Monday, June 8, 2020",NY,171446,,,318,0,8362,,,23,0,6/9/20 16:49,Not agree,Not agree
"Monday, June 8, 2020",NYC,210448,205869,4579,254,7,22464,17940,4524,36,2,6/6/20 0:00,Agree,Agree
"Monday, June 8, 2020",RI,15523,,,48,0,887,,,4,0,12/3/21 13:45,Not agree,N/A
"Monday, June 8, 2020",VT,987,,,12,0,54,,,0,0,6/10/20 0:00,Not agree,Not agree
"Monday, March 1, 2021",CT,282626,263448,19178,2680,284,7651,6280,1371,29,3,3/2/21 14:54,Agree,Agree
"Monday, March 1, 2021",DC,40684,,,86,0,1019,,,2,0,3/2/21 14:54,,
"Monday, March 1, 2021",DE,88847,84192,4655,136,18,1422,1286,136,0,0,3/3/21 0:00,Agree,Agree
"Monday, March 1, 2021",MA,582543,551550,30993,1395,147,16272,15942,330,53,5,3/3/21 0:00,Agree,Agree
"Monday, March 1, 2021",MD,383170,,,468,0,8381,8179,202,11,0,3/3/21 0:00,N/A,Agree
"Monday, March 1, 2021",ME,44945,35311,9634,182,101,703,680,23,0,0,3/2/21 14:54,Agree,Agree
"Monday, March 1, 2021",NH,75588,,,164,46,1170,,,0,0,3/2/21 14:54,Not agree,Not agree
"Monday, March 1, 2021",NJ,792496,704362,88134,3140,503,23273,20942,2331,21,0,3/2/21 14:54,Agree,Agree
"Monday, March 1, 2021",NY,921678,,,2732,0,18031,,,28,0,3/2/21 14:54,Not agree,Not agree
"Monday, March 1, 2021",NYC,734342,621840,112502,2809,798,29473,24527,4946,67,2,2/27/21 0:00,Agree,Agree
"Monday, March 1, 2021",RI,126293,,,166,0,2545,,,3,0,12/3/21 13:45,Not agree,N/A
"Monday, March 1, 2021",VT,14140,,,96,1,204,,,0,0,3/3/21 0:00,Not agree,Not agree
"Monday, March 15, 2021",CT,293102,272587,20515,2525,292,7788,6404,1384,23,3,3/16/21 14:12,Agree,Agree
"Monday, March 15, 2021",DC,42623,,,112,0,1042,,,1,0,3/16/21 14:12,,
"Monday, March 15, 2021",DE,91768,86781,4987,137,22,1511,1374,137,4,1,3/17/21 0:00,Agree,Agree
"Monday, March 15, 2021",MA,603464,569620,33844,1156,152,16739,16404,335,24,0,3/17/21 0:00,Agree,Agree
"Monday, March 15, 2021",MD,394716,,,658,0,8587,8383,204,19,2,3/17/21 0:00,N/A,Agree
"Monday, March 15, 2021",ME,47388,36726,10662,189,107,725,702,23,0,0,3/16/21 14:12,Agree,Agree
"Monday, March 15, 2021",NH,78813,,,198,0,1199,,,0,0,3/16/21 14:12,Not agree,Not agree
"Monday, March 15, 2021",NJ,840685,744499,96186,2660,212,23925,21451,2474,22,0,3/16/21 14:12,Agree,Agree
"Monday, March 15, 2021",NY,966982,,,2803,0,18431,,,17,0,3/16/21 14:12,Not agree,Not agree
"Monday, March 15, 2021",NYC,788604,662312,126292,3003,830,30392,25421,4971,67,3,3/13/21 0:00,Agree,Agree
"Monday, March 15, 2021",RI,130960,,,148,0,2588,,,3,0,12/3/21 13:45,Not agree,N/A
"Monday, March 15, 2021",VT,15750,,,80,1,213,,,1,0,3/17/21 0:00,Not agree,Not agree
"Monday, March 16, 2020",CT,41,,,15,,0,,,0,,3/26/20 16:22,Agree,Agree
"Monday, March 16, 2020",DC,22,,,5,,0,,,0,,3/26/20 16:22,,
"Monday, March 16, 2020",DE,10,10,0,1,0,0,,,0,,3/18/20 0:00,Agree,Agree
"Monday, March 16, 2020",MA,197,,,33,,0,0,0,0,0,3/18/20 0:00,Agree,Agree
"Monday, March 16, 2020",MD,57,,,20,,0,0,0,0,0,3/18/20 0:00,N/A,Agree
"Monday, March 16, 2020",ME,19,,,5,,0,,,0,,3/26/20 16:22,Agree,Agree
"Monday, March 16, 2020",NH,17,,,4,,0,,,0,,3/26/20 16:22,Not agree,Not agree
"Monday, March 16, 2020",NJ,178,,,80,,2,,,0,,3/26/20 16:22,Agree,Agree
"Monday, March 16, 2020",NY,487,,,87,,1,,,0,,3/26/20 16:22,Not agree,Not agree
"Monday, March 16, 2020",NYC,1944,1943,1,643,1,7,6,1,4,1,3/14/20 0:00,Agree,Agree
"Monday, March 16, 2020",RI,21,,,1,0,0,,,0,0,12/3/21 13:45,Not agree,N/A
"Monday, March 16, 2020",VT,8,,,4,0,0,,,0,0,3/18/20 0:00,Not agree,Not agree
"Monday, March 2, 2020",CT,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Monday, March 2, 2020",DC,0,,,0,,0,,,0,,3/26/20 16:22,,
"Monday, March 2, 2020",DE,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Monday, March 2, 2020",MA,1,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Monday, March 2, 2020",MD,0,,,0,,0,,,0,,3/26/20 16:22,N/A,Agree
"Monday, March 2, 2020",ME,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Monday, March 2, 2020",NH,1,,,1,,0,,,0,,3/26/20 16:22,Not agree,Not agree
"Monday, March 2, 2020",NJ,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Monday, March 2, 2020",NY,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
"Monday, March 2, 2020",NYC,1,1,0,1,0,0,0,0,0,0,2/29/20 0:00,Agree,Agree
"Monday, March 2, 2020",RI,1,,,1,0,0,,,0,0,12/3/21 13:45,Not agree,N/A
"Monday, March 2, 2020",VT,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
"Monday, March 22, 2021",CT,299667,278188,21479,2976,328,7841,6452,1389,9,0,3/23/21 14:05,Agree,Agree
"Monday, March 22, 2021",DC,43383,,,154,0,1050,,,0,0,3/23/21 14:05,,
"Monday, March 22, 2021",DE,93308,88103,5205,179,13,1531,1394,137,2,0,3/24/21 0:00,Agree,Agree
"Monday, March 22, 2021",MA,615874,580683,35191,1206,103,16976,16636,340,38,0,3/24/21 0:00,Agree,Agree
"Monday, March 22, 2021",MD,401427,,,722,0,8705,8500,205,15,0,3/24/21 0:00,N/A,Agree
"Monday, March 22, 2021",ME,48774,37660,11114,131,30,731,708,23,2,0,3/23/21 14:05,Agree,Agree
"Monday, March 22, 2021",NH,80750,,,207,59,1217,,,0,0,3/23/21 14:05,Not agree,Not agree
"Monday, March 22, 2021",NJ,869037,767583,101454,3151,558,24181,21666,2515,7,0,3/23/21 14:05,Agree,Agree
"Monday, March 22, 2021",NY,991538,,,2796,0,18594,,,17,0,3/23/21 14:05,Not agree,Not agree
"Monday, March 22, 2021",NYC,815389,682127,133262,3058,898,30762,25779,4983,54,3,3/20/21 0:00,Agree,Agree
"Monday, March 22, 2021",RI,133388,,,209,0,2610,,,1,0,12/3/21 13:45,Not agree,N/A
"Monday, March 22, 2021",VT,16568,,,82,0,215,,,0,0,3/24/21 0:00,Not agree,Not agree
"Monday, March 23, 2020",CT,415,,,88,,10,,,2,,3/26/20 16:22,Agree,Agree
"Monday, March 23, 2020",DC,137,,,21,,2,,,0,,3/26/20 16:22,,
"Monday, March 23, 2020",DE,105,105,0,39,0,0,,,0,,3/25/20 0:00,Agree,Agree
"Monday, March 23, 2020",MA,777,,,131,,17,17,0,6,0,3/25/20 0:00,Agree,Agree
"Monday, March 23, 2020",MD,288,,,0,,5,5,0,0,0,3/25/20 0:00,N/A,Agree
"Monday, March 23, 2020",ME,109,,,16,,0,,,0,,3/26/20 16:22,Agree,Agree
"Monday, March 23, 2020",NH,101,,,23,,1,,,1,,3/26/20 16:22,Not agree,Not agree
"Monday, March 23, 2020",NJ,2844,,,930,,27,,,7,,3/26/20 16:22,Agree,Agree
"Monday, March 23, 2020",NY,8570,,,2447,,31,,,7,,3/26/20 16:22,Not agree,Not agree
"Monday, March 23, 2020",NYC,20897,20874,23,2644,6,183,162,21,50,6,3/21/20 0:00,Agree,Agree
"Monday, March 23, 2020",RI,118,,,26,0,1,,,0,0,12/3/21 13:45,Not agree,N/A
"Monday, March 23, 2020",VT,68,,,24,0,5,,,2,0,3/25/20 0:00,Not agree,Not agree
"Monday, March 29, 2021",CT,308439,285171,23268,3229,386,7883,6479,1404,18,2,3/30/21 14:06,Agree,Agree
"Monday, March 29, 2021",DC,44248,,,73,0,1059,,,3,0,3/30/21 14:06,,
"Monday, March 29, 2021",DE,95268,89769,5499,188,10,1552,1413,139,8,1,3/31/21 0:00,Agree,Agree
"Monday, March 29, 2021",MA,631031,594242,36789,1500,36,17178,16836,342,26,1,3/31/21 0:00,Agree,Agree
"Monday, March 29, 2021",MD,409978,,,902,0,8790,8584,206,9,0,3/31/21 0:00,N/A,Agree
"Monday, March 29, 2021",ME,50253,38594,11659,223,111,738,715,23,2,0,3/30/21 14:06,Agree,Agree
"Monday, March 29, 2021",NH,83340,,,313,122,1237,,,0,0,3/30/21 14:06,Not agree,Not agree
"Monday, March 29, 2021",NJ,900273,792616,107657,3621,478,24404,21869,2535,15,0,3/30/21 14:06,Agree,Agree
"Monday, March 29, 2021",NY,1018606,,,3637,0,18734,,,23,0,3/30/21 14:06,Not agree,Not agree
"Monday, March 29, 2021",NYC,844904,704212,140692,3039,821,31167,26172,4995,60,6,3/27/21 0:00,Agree,Agree
"Monday, March 29, 2021",RI,136283,,,227,0,2623,,,3,0,12/3/21 13:45,Not agree,N/A
"Monday, March 29, 2021",VT,17718,,,167,2,220,,,1,0,3/31/21 0:00,Not agree,Not agree
"Monday, March 30, 2020",CT,2571,,,578,,36,,,2,,3/29/20 16:22,Agree,Agree
"Monday, March 30, 2020",DC,495,,,94,,9,,,0,,3/29/20 16:22,,
"Monday, March 30, 2020",DE,344,342,2,36,0,7,,,1,,4/1/20 0:00,Agree,Agree
"Monday, March 30, 2020",MA,5752,,,797,,127,125,2,28,0,4/1/20 0:00,Agree,Agree
"Monday, March 30, 2020",MD,1660,,,421,,36,35,1,11,0,4/1/20 0:00,N/A,Agree
"Monday, March 30, 2020",ME,303,,,50,,5,,,2,,3/29/20 16:22,Agree,Agree
"Monday, March 30, 2020",NH,314,,,56,,3,,,0,,3/29/20 16:22,Not agree,Not agree
"Monday, March 30, 2020",NJ,16636,,,3250,,198,,,37,,3/29/20 16:22,Agree,Agree
"Monday, March 30, 2020",NY,29044,,,3299,,155,,,36,,3/29/20 16:22,Not agree,Not agree
"Monday, March 30, 2020",NYC,50246,50041,205,3531,51,1391,1191,200,324,51,3/28/20 0:00,Agree,Agree
"Monday, March 30, 2020",RI,430,,,104,0,6,,,2,0,12/3/21 13:45,Not agree,N/A
"Monday, March 30, 2020",VT,234,,,21,0,13,,,1,0,4/1/20 0:00,Not agree,Not agree
"Monday, March 8, 2021",CT,287396,267636,19760,2066,139,7725,6347,1378,21,1,3/9/21 14:47,Agree,Agree
"Monday, March 8, 2021",DC,41579,,,160,0,1035,,,5,0,3/9/21 14:47,,
"Monday, March 8, 2021",DE,90370,85566,4804,117,7,1475,1339,136,2,0,3/10/21 0:00,Agree,Agree
"Monday, March 8, 2021",MA,592344,559975,32369,988,96,16517,16183,334,38,0,3/10/21 0:00,Agree,Agree
"Monday, March 8, 2021",MD,388666,,,631,0,8485,8283,202,24,0,3/10/21 0:00,N/A,Agree
"Monday, March 8, 2021",ME,46059,35974,10085,133,66,723,700,23,17,0,3/9/21 14:47,Agree,Agree
"Monday, March 8, 2021",NH,77060,,,199,71,1184,,,0,0,3/9/21 14:47,Not agree,Not agree
"Monday, March 8, 2021",NJ,814916,722997,91919,2307,249,23590,21193,2397,16,0,3/9/21 14:47,Agree,Agree
"Monday, March 8, 2021",NY,944830,,,2562,0,18249,,,21,0,3/9/21 14:47,Not agree,Not agree
"Monday, March 8, 2021",NYC,761346,642012,119334,2747,699,29915,24957,4958,57,1,3/6/21 0:00,Agree,Agree
"Monday, March 8, 2021",RI,128640,,,192,0,2563,,,4,0,12/3/21 13:45,Not agree,N/A
"Monday, March 8, 2021",VT,15003,,,101,1,207,,,1,0,3/10/21 0:00,Not agree,Not agree
"Monday, March 9, 2020",CT,1,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Monday, March 9, 2020",DC,2,,,1,,0,,,0,,3/26/20 16:22,,
"Monday, March 9, 2020",DE,1,1,0,0,0,0,,,0,,3/11/20 0:00,Agree,Agree
"Monday, March 9, 2020",MA,28,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Monday, March 9, 2020",MD,9,,,6,,0,0,0,0,0,3/11/20 0:00,N/A,Agree
"Monday, March 9, 2020",ME,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Monday, March 9, 2020",NH,4,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
"Monday, March 9, 2020",NJ,8,,,2,,0,,,0,,3/26/20 16:22,Agree,Agree
"Monday, March 9, 2020",NY,125,,,97,,0,,,0,,3/26/20 16:22,Not agree,Not agree
"Monday, March 9, 2020",NYC,25,25,0,7,0,1,1,0,0,0,3/7/20 0:00,Agree,Agree
"Monday, March 9, 2020",RI,3,,,1,0,0,,,0,0,12/3/21 13:45,Not agree,N/A
"Monday, March 9, 2020",VT,1,,,0,0,0,,,0,0,3/11/20 0:00,Not agree,Not agree
"Monday, May 10, 2021",CT,343545,314893,28652,277,35,8154,6714,1440,17,0,5/11/21 13:53,Agree,Agree
"Monday, May 10, 2021",DC,48195,,,15,0,1110,,,0,0,5/11/21 13:53,,
"Monday, May 10, 2021",DE,106969,99718,7251,92,13,1641,1499,142,5,1,5/12/21 0:00,Agree,Agree
"Monday, May 10, 2021",MA,697872,653636,44236,474,28,17698,17344,354,16,2,5/11/21 13:53,Agree,Agree
"Monday, May 10, 2021",MD,453800,,,399,0,9428,9216,212,7,0,5/12/21 0:00,N/A,Agree
"Monday, May 10, 2021",ME,64446,47614,16832,238,86,797,771,26,2,0,5/11/21 13:53,Agree,Agree
"Monday, May 10, 2021",NH,96801,,,177,92,1315,,,0,0,5/11/21 13:53,Not agree,Not agree
"Monday, May 10, 2021",NJ,1008046,880635,127411,152,77,25810,23170,2640,9,0,5/11/21 13:53,Agree,Agree
"Monday, May 10, 2021",NY,1134154,,,912,0,19561,,,10,0,5/11/21 13:53,Not agree,Not agree
"Monday, May 10, 2021",NYC,939539,775604,163935,523,149,32908,27847,5061,25,0,5/8/21 0:00,Agree,Agree
"Monday, May 10, 2021",RI,149616,,,67,0,2698,,,2,0,12/3/21 13:45,Not agree,N/A
"Monday, May 10, 2021",VT,22026,,,37,4,246,,,1,0,5/12/21 0:00,Not agree,Not agree
"Monday, May 11, 2020",CT,33765,31955,1810,211,-30,3008,2294,714,41,-10,5/12/20 17:26,Agree,Agree
"Monday, May 11, 2020",DC,6389,,,117,0,328,,,5,0,5/12/20 17:26,,
"Monday, May 11, 2020",DE,7268,6772,496,116,3,237,226,11,12,0,5/13/20 0:00,Agree,Agree
"Monday, May 11, 2020",MA,78462,78462,0,669,0,5634,5475,159,130,3,5/13/20 0:00,Agree,Agree
"Monday, May 11, 2020",MD,34061,,,688,0,1830,1738,92,53,3,5/13/20 0:00,N/A,Agree
"Monday, May 11, 2020",ME,1462,1328,134,5,-1,65,65,0,1,0,5/12/20 17:26,Agree,Agree
"Monday, May 11, 2020",NH,3160,,,89,0,133,,,0,0,5/12/20 17:26,Not agree,Not agree
"Monday, May 11, 2020",NJ,140037,,,1428,15,9310,9310,0,55,0,5/11/20 0:00,Not agree,Agree
"Monday, May 11, 2020",NY,151698,,,720,0,6947,,,80,0,5/12/20 17:26,Not agree,Not agree
"Monday, May 11, 2020",NYC,189986,185659,4327,666,9,20635,16316,4319,108,9,5/9/20 0:00,Agree,Agree
"Monday, May 11, 2020",RI,11579,,,189,0,550,,,14,0,12/3/21 13:45,Not agree,N/A
"Monday, May 11, 2020",VT,848,,,0,0,52,,,0,0,5/13/20 0:00,Not agree,Not agree
"Monday, May 17, 2021",CT,345639,316641,28998,222,25,8194,6747,1447,21,7,5/18/21 14:26,Agree,Agree
"Monday, May 17, 2021",DC,48590,,,45,0,1122,,,2,0,5/18/21 14:26,,
"Monday, May 17, 2021",DE,107804,100480,7324,88,2,1651,1509,142,0,0,5/19/21 0:00,Agree,Agree
"Monday, May 17, 2021",MA,702338,657119,45219,299,18,17772,17413,359,19,0,5/18/21 14:26,Agree,Agree
"Monday, May 17, 2021",MD,456428,,,212,0,9509,9297,212,13,0,5/19/21 0:00,N/A,Agree
"Monday, May 17, 2021",ME,66115,48535,17580,201,128,805,777,28,2,1,5/18/21 14:26,Agree,Agree
"Monday, May 17, 2021",NH,97774,,,98,40,1333,,,1,0,5/18/21 14:26,Not agree,Not agree
"Monday, May 17, 2021",NJ,1011106,883272,127834,347,48,25975,23327,2648,14,0,5/18/21 14:26,Agree,Agree
"Monday, May 17, 2021",NY,1141984,,,798,0,19645,,,7,0,5/18/21 14:26,Not agree,Not agree
"Monday, May 17, 2021",NYC,944076,779007,165069,387,106,33067,27998,5069,11,1,5/15/21 0:00,Agree,Agree
"Monday, May 17, 2021",RI,150501,,,62,0,2707,,,2,0,12/3/21 13:45,Not agree,N/A
"Monday, May 17, 2021",VT,22361,,,28,1,248,,,1,0,5/19/21 0:00,Not agree,Not agree
"Monday, May 18, 2020",CT,38116,36176,1940,697,-5,3449,2667,782,41,10,5/19/20 15:45,Agree,Agree
"Monday, May 18, 2020",DC,7270,,,147,0,392,,,9,0,5/19/20 15:45,,
"Monday, May 18, 2020",DE,8400,7573,827,110,5,304,284,20,7,0,5/20/20 0:00,Agree,Agree
"Monday, May 18, 2020",MA,87052,87052,0,1042,0,6365,6185,180,97,1,5/20/20 0:00,Agree,Agree
"Monday, May 18, 2020",MD,41546,,,2742,0,2180,2075,105,36,1,5/20/20 0:00,N/A,Agree
"Monday, May 18, 2020",ME,1741,1561,180,28,0,73,72,1,2,0,5/19/20 15:45,Agree,Agree
"Monday, May 18, 2020",NH,3652,,,56,0,172,,,0,0,5/19/20 15:45,Not agree,Not agree
"Monday, May 18, 2020",NJ,148219,,,1720,15,10435,10435,0,79,0,5/18/20 0:00,Not agree,Agree
"Monday, May 18, 2020",NY,158141,,,613,0,7496,,,48,0,5/19/20 15:45,Not agree,Not agree
"Monday, May 18, 2020",NYC,196852,192434,4418,503,18,21345,16935,4410,101,18,5/16/20 0:00,Agree,Agree
"Monday, May 18, 2020",RI,12994,,,122,0,655,,,10,0,12/3/21 13:45,Not agree,N/A
"Monday, May 18, 2020",VT,860,,,0,0,53,,,0,0,5/20/20 0:00,Not agree,Not agree
"Monday, May 24, 2021",CT,346711,317562,29149,130,7,8219,6764,1455,7,1,5/25/21 14:17,Agree,Agree
"Monday, May 24, 2021",DC,48762,,,14,0,1130,,,3,0,5/25/21 14:17,,
"Monday, May 24, 2021",DE,108454,101052,7402,74,6,1659,1517,142,0,0,5/26/21 0:00,Agree,Agree
"Monday, May 24, 2021",MA,705370,659721,45649,228,40,17825,17465,360,2,0,5/25/21 14:17,Agree,Agree
"Monday, May 24, 2021",MD,458680,,,160,0,9571,9359,212,10,0,5/26/21 0:00,N/A,Agree
"Monday, May 24, 2021",ME,67132,49196,17936,61,35,824,796,28,2,0,5/25/21 14:17,Agree,Agree
"Monday, May 24, 2021",NH,98349,,,46,19,1344,,,0,0,5/25/21 14:17,Not agree,Not agree
"Monday, May 24, 2021",NJ,1014190,885987,128203,102,22,26100,23440,2660,9,0,5/25/21 14:17,Agree,Agree
"Monday, May 24, 2021",NY,1147626,,,589,0,19715,,,9,0,5/25/21 14:17,Not agree,Not agree
"Monday, May 24, 2021",NYC,947334,781439,165895,314,88,33174,28102,5072,16,1,5/22/21 0:00,Agree,Agree
"Monday, May 24, 2021",RI,151082,,,39,0,2713,,,2,0,12/3/21 13:45,Not agree,N/A
"Monday, May 24, 2021",VT,22571,,,20,3,248,,,0,0,5/26/21 0:00,Not agree,Not agree
"Monday, May 25, 2020",CT,40873,38835,2038,405,-46,3742,2909,833,49,1,5/26/20 14:23,Agree,Agree
"Monday, May 25, 2020",DC,8225,,,115,0,440,,,8,0,5/26/20 14:23,,
"Monday, May 25, 2020",DE,9205,8328,877,94,0,337,314,23,11,23,5/27/20 0:00,Agree,Agree
